ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
,,,10,7.50,,Kolkata,Eden Gardens,38,Dhawal Kulkarni,Kolkata Knight Riders,4,30,,,,,,Gujarat Lions,,1
41,,,,,7,Kolkata,Eden Gardens,38,Yusuf Pathan,Gujarat Lions,,,63,,1,153.65,,Kolkata Knight Riders,,
24,Piyush Chawla,Manish Pandey,,,3,Kolkata,Eden Gardens,38,Brendon McCullum,Kolkata Knight Riders,,,29,,2,120.83,,Gujarat Lions,catch,
,,,4,7.50,,Kolkata,Eden Gardens,38,Pravin Tambe,Kolkata Knight Riders,2,15,,,,,,Gujarat Lions,,0
,,,8,9.50,,Kolkata,Eden Gardens,38,Morne Morkel,Gujarat Lions,4,38,,,,,,Kolkata Knight Riders,,0
10,Dhawal Kulkarni,Dinesh Karthik,,,3,Kolkata,Eden Gardens,38,Robin Uthappa,Gujarat Lions,,,14,,0,140.00,,Kolkata Knight Riders,catch,
2,Praveen Kumar,Dinesh Karthik,,,0,Kolkata,Eden Gardens,38,Manish Pandey,Gujarat Lions,,,0,,0,0.00,,Kolkata Knight Riders,catch,
12,Dwayne Smith,Suresh Raina,,,0,Kolkata,Eden Gardens,38,Suryakumar Yadav,Gujarat Lions,,,4,,0,33.33,,Kolkata Knight Riders,catch,
6,Praveen Kumar,,,,0,Kolkata,Eden Gardens,38,Gautam Gambhir,Gujarat Lions,,,5,,0,83.33,,Kolkata Knight Riders,bold,
,,,11,7.00,,Kolkata,Eden Gardens,38,Andre Russell,Gujarat Lions,3,21,,,,,,Kolkata Knight Riders,,1
9,,,3,8.33,0,Kolkata,Eden Gardens,38,Ravindra Jadeja,Kolkata Knight Riders,3,25,9,,1,100.00,,Gujarat Lions,,0
0,,,8,9.75,0,Kolkata,Eden Gardens,38,Dwayne Bravo,Kolkata Knight Riders,4,39,0,,0,0.00,,Gujarat Lions,,0
,,,3,9.00,,Kolkata,Eden Gardens,38,Umesh Yadav,Gujarat Lions,2,18,,,,,,Kolkata Knight Riders,,0
,,,5,9.50,,Kolkata,Eden Gardens,38,Brad Hogg,Gujarat Lions,2,19,,,,,,Kolkata Knight Riders,,1
49,,,6,12.66,4,Kolkata,Eden Gardens,38,Shakib Al Hasan,Gujarat Lions,3,38,66,,4,134.69,,Kolkata Knight Riders,,1
,,,0,14.00,,Kolkata,Eden Gardens,38,Shivil Kaushik,Kolkata Knight Riders,1,14,,,,,,Gujarat Lions,,0
10,,,,,3,Kolkata,Eden Gardens,38,Aaron Finch,Kolkata Knight Riders,,,29,Manish Pandey,2,290.00,,Gujarat Lions,runout,
18,ShakiAl Hasan,,6,7.00,4,Kolkata,Eden Gardens,38,Dwayne Smith,Kolkata Knight Riders,2,14,27,,1,150.00,,Gujarat Lions,bold,1
,,,11,7.50,,Kolkata,Eden Gardens,38,Piyush Chawla,Gujarat Lions,4,30,,,,,,Kolkata Knight Riders,,1
,,,14,4.75,,Kolkata,Eden Gardens,38,Praveen Kumar,Kolkata Knight Riders,4,19,,,,,,Gujarat Lions,,2
57,,,,,10,Visakhapatnam,ACA-VDCA Stadium,37,Shikhar Dhawan,Mumbai Indians,,,82,,1,143.85,,Sunrisers Hyderabad,,
13,Moises Henriques,Barinder Sran,2,11.50,2,Visakhapatnam,ACA-VDCA Stadium,37,Kieron Pollard,Sunrisers Hyderabad,2,23,11,,0,84.61,,Mumbai Indians,catch,0
9,Mustafizur Rahman,Moises Henriques,6,9.50,1,Visakhapatnam,ACA-VDCA Stadium,37,Mitchell McClenaghan,Sunrisers Hyderabad,4,38,8,,0,88.88,,Mumbai Indians,catch,1
4,Mustafizur Rahman,Naman Ojha,6,8.75,0,Visakhapatnam,ACA-VDCA Stadium,37,Tim Southee,Sunrisers Hyderabad,4,35,3,,0,75.00,,Mumbai Indians,catch,0
6,Ashish Nehra,Kane Williamson,,,1,Visakhapatnam,ACA-VDCA Stadium,37,Ambati Rayudu,Sunrisers Hyderabad,,,6,,0,100.00,,Mumbai Indians,catch,
9,Barinder Sran,Naman Ojha,9,8.75,1,Visakhapatnam,ACA-VDCA Stadium,37,Jasprit Bumrah,Sunrisers Hyderabad,4,35,6,,0,66.66,,Mumbai Indians,catch,0
23,McClenaghan,,,,3,Visakhapatnam,ACA-VDCA Stadium,37,Yuvraj Singh,Mumbai Indians,,,39,,2,169.56,,Sunrisers Hyderabad,bold,
,,,12,5.00,,Visakhapatnam,ACA-VDCA Stadium,37,Ashish Nehra,Mumbai Indians,3,15,,,,,,Sunrisers Hyderabad,,3
22,,,13,7.25,2,Visakhapatnam,ACA-VDCA Stadium,37,Harbhajan Singh,Sunrisers Hyderabad,4,29,21,,0,95.45,,Mumbai Indians,,2
,,,9,7.66,,Visakhapatnam,ACA-VDCA Stadium,37,Bhuvneshwar Kumar,Mumbai Indians,3,23,,,,,,Sunrisers Hyderabad,,1
2,,,10,4.50,0,Visakhapatnam,ACA-VDCA Stadium,37,Moises Henriques,Mumbai Indians,4,18,1,,0,50.00,,Sunrisers Hyderabad,,1
11,Barinder Sran,Shikhar Dhawan,1,5.00,2,Visakhapatnam,ACA-VDCA Stadium,37,Krunal Pandya,Sunrisers Hyderabad,1,5,17,,1,154.54,,Mumbai Indians,catch,0
,,,8,5.33,,Visakhapatnam,ACA-VDCA Stadium,37,Mustafizur Rahman,Mumbai Indians,3,16,,,,,,Sunrisers Hyderabad,,3
2,Ashish Nehra,Naman Ojha,,,0,Visakhapatnam,ACA-VDCA Stadium,37,Jos Buttler,Sunrisers Hyderabad,,,2,,0,100.00,,Mumbai Indians,catch,
16,Mustafizur Rahman,Naman Ojha,2,10.00,0,Visakhapatnam,ACA-VDCA Stadium,37,Hardik Pandya,Sunrisers Hyderabad,1,10,7,,0,43.75,,Mumbai Indians,catch,0
3,Ashish Nehra,,,,1,Visakhapatnam,ACA-VDCA Stadium,37,Rohit Sharma,Sunrisers Hyderabad,,,5,,0,166.66,,Mumbai Indians,bold,
5,Harbhajan Singh,Rohit Sharma,,,0,Visakhapatnam,ACA-VDCA Stadium,37,Kane Williamson,Mumbai Indians,,,2,,0,40.00,,Sunrisers Hyderabad,catch,
33,Harbhajan Singh,Kieron Pollard,,,7,Visakhapatnam,ACA-VDCA Stadium,37,David Warner,Mumbai Indians,,,48,,1,145.45,,Sunrisers Hyderabad,catch,
4,Bhuvneshwar Kumar,,,,0,Visakhapatnam,ACA-VDCA Stadium,37,Parthiv Patel,Sunrisers Hyderabad,,,0,,0,0.00,,Mumbai Indians,lbw,
,,,13,5.14,,Visakhapatnam,ACA-VDCA Stadium,37,Barinder Sran,Mumbai Indians,3.3,18,,,,,,Sunrisers Hyderabad,,2
44,Zaheer Khan,Sanju Samson,8,10.00,3,Mohali,IS Bindra Stadium,36,Marcus Stoinis,Delhi Daredevils,4,40,52,,2,118.18,,Kings XI Punjab,catch,3
,,,12,5.25,,Mohali,IS Bindra Stadium,36,Mohit Sharma,Delhi Daredevils,4,21,,,,,,Kings XI Punjab,,0
25,KC Cariappa,David Miller,,,1,Mohali,IS Bindra Stadium,36,Karun Nair,Kings XI Punjab,,,23,,0,92.00,,Delhi Daredevils,catch,
6,Sandeep Sharma,Gurkeerat Mann Singh,1,10.00,1,Mohali,IS Bindra Stadium,36,Carlos Brathwaite,Kings XI Punjab,2,20,12,,1,200.00,,Delhi Daredevils,catch,0
5,,,,,0,Mohali,IS Bindra Stadium,36,Hashim Amla,Delhi Daredevils,,,1,Zaheer Khan/Quinton de Kock,0,20.00,,Kings XI Punjab,runout,
11,Chris Morris,,,,0,Mohali,IS Bindra Stadium,36,Glenn Maxwell,Delhi Daredevils,,,16,,1,145.45,,Kings XI Punjab,bold,
9,Marcus Stoinis,Wriddhiman Saha,,,0,Mohali,IS Bindra Stadium,36,Sam Billings,Kings XI Punjab,,,6,,0,66.66,,Delhi Daredevils,catch,
,,,8,9.00,,Mohali,IS Bindra Stadium,36,Sandeep Sharma,Delhi Daredevils,4,36,,,,,,Kings XI Punjab,,1
,,,5,11.33,,Mohali,IS Bindra Stadium,36,Mohammed Shami,Kings XI Punjab,3,34,,,,,,Delhi Daredevils,,1
33,Mohammed Shami,Chris Morris,,,7,Mohali,IS Bindra Stadium,36,Wriddhiman Saha,Delhi Daredevils,,,52,,0,157.57,,Kings XI Punjab,catch,
,,,7,9.25,,Mohali,IS Bindra Stadium,36,KC Cariappa,Delhi Daredevils,4,37,,,,,,Kings XI Punjab,,1
5,,,5,8.00,0,Mohali,IS Bindra Stadium,36,Axar Patel,Delhi Daredevils,4,32,16,,2,320.00,,Kings XI Punjab,,0
35,Marcus Stoinis,Glenn Maxwell,,,4,Mohali,IS Bindra Stadium,36,Sanju Samson,Kings XI Punjab,,,49,,1,140.00,,Delhi Daredevils,catch,
6,,,,,1,Mohali,IS Bindra Stadium,36,David Miller,Delhi Daredevils,,,11,,0,183.33,,Kings XI Punjab,,
,,,6,9.25,,Mohali,IS Bindra Stadium,36,Amit Mishra,Kings XI Punjab,4,37,,,,,,Delhi Daredevils,,0
3,,,,,1,Mohali,IS Bindra Stadium,36,Rishabh Pant,Kings XI Punjab,,,4,,0,133.33,,Delhi Daredevils,,
30,Marcus Stoinis,Axar Patel,,,6,Mohali,IS Bindra Stadium,36,Quinton de Kock,Kings XI Punjab,,,52,,2,173.33,,Delhi Daredevils,catch,
12,,,9,7.50,0,Mohali,IS Bindra Stadium,36,Chris Morris,Kings XI Punjab,4,30,17,,1,141.66,,Delhi Daredevils,,2
16,Chris Morris,Carlos Brathwaite,,,4,Mohali,IS Bindra Stadium,36,Murali Vijay,Delhi Daredevils,,,25,,0,156.25,,Kings XI Punjab,catch,
,,,5,8.33,,Mohali,IS Bindra Stadium,36,Zaheer Khan,Kings XI Punjab,3,25,,,,,,Delhi Daredevils,,1
,,,8,7.50,,Mohali,IS Bindra Stadium,36,Shahbaz Nadeem,Kings XI Punjab,4,30,,,,,,Delhi Daredevils,,0
35,Adam Zampa,George Bailey,,,1,Bengaluru,M. Chinnaswamy Stadium,35,Lokesh Rahul,Rising Pune Supergiant,,,38,,2,108.57,,Royal Challengers Bangalore,catch,
8,Shane Watson,Parveez Rasool,,,0,Bengaluru,M. Chinnaswamy Stadium,35,MS Dhoni,Royal Challengers Bangalore,,,9,,1,112.50,,Rising Pune Supergiant,catch,
,,,5,10.33,,Bengaluru,M. Chinnaswamy Stadium,35,Varun Aaron,Rising Pune Supergiant,3,31,,,,,,Royal Challengers Bangalore,,0
48,Shane Watson,,,,8,Bengaluru,M. Chinnaswamy Stadium,35,Ajinkya Rahane,Royal Challengers Bangalore,,,74,,2,154.16,,Rising Pune Supergiant,bold,
,,,6,7.42,,Bengaluru,M. Chinnaswamy Stadium,35,Ashok Dinda,Royal Challengers Bangalore,3.3,26,,,,,,Rising Pune Supergiant,,0
,,,8,8.75,,Bengaluru,M. Chinnaswamy Stadium,35,Adam Zampa,Royal Challengers Bangalore,4,35,,,,,,Rising Pune Supergiant,,2
,,,4,8.50,,Bengaluru,M. Chinnaswamy Stadium,35,Stuart Binny,Rising Pune Supergiant,2,17,,,,,,Royal Challengers Bangalore,,0
58,,,,,8,Bengaluru,M. Chinnaswamy Stadium,35,Virat Kohli,Rising Pune Supergiant,,,108,,7,186.20,,Royal Challengers Bangalore,,
8,Chris Jordan,Shane Watson,3,13.33,1,Bengaluru,M. Chinnaswamy Stadium,35,Thisara Perera,Royal Challengers Bangalore,3,40,14,,1,175.00,,Rising Pune Supergiant,catch,0
39,Yuzvendra Chahal,,,,9,Bengaluru,M. Chinnaswamy Stadium,35,Saurabh Tiwary,Royal Challengers Bangalore,,,52,,0,133.33,Lokesh Rahul,Rising Pune Supergiant,stemping,
,,,7,10.75,,Bengaluru,M. Chinnaswamy Stadium,35,Chris Jordan,Rising Pune Supergiant,4,43,,,,,,Royal Challengers Bangalore,,1
6,,,,,2,Bengaluru,M. Chinnaswamy Stadium,35,Usman Khawaja,Royal Challengers Bangalore,,,16,Shane Watson,1,266.66,,Rising Pune Supergiant,runout,
5,,,2,7.00,0,Bengaluru,M. Chinnaswamy Stadium,35,Ravichandran Ashwin,Royal Challengers Bangalore,1,7,10,,1,200.00,,Rising Pune Supergiant,,0
2,Shane Watson,Lokesh Rahul,,,0,Bengaluru,M. Chinnaswamy Stadium,35,George Bailey,Royal Challengers Bangalore,,,0,,0,0.00,,Rising Pune Supergiant,catch,
,,,3,12.33,,Bengaluru,M. Chinnaswamy Stadium,35,Parveez Rasool,Rising Pune Supergiant,3,37,,,,,,Royal Challengers Bangalore,,0
3,Adam Zampa,Thisara Perera,,,0,Bengaluru,M. Chinnaswamy Stadium,35,AB de Villiers,Rising Pune Supergiant,,,1,,0,33.33,,Royal Challengers Bangalore,catch,
,,,10,9.25,,Bengaluru,M. Chinnaswamy Stadium,35,RP Singh,Royal Challengers Bangalore,4,37,,,,,,Rising Pune Supergiant,,1
4,,,4,11.25,0,Bengaluru,M. Chinnaswamy Stadium,35,Rajat Bhatia,Royal Challengers Bangalore,4,45,9,,1,225.00,,Rising Pune Supergiant,,0
9,,,,,0,Bengaluru,M. Chinnaswamy Stadium,35,Travis Head,Rising Pune Supergiant,,,6,,0,66.66,,Royal Challengers Bangalore,,
,,,8,9.50,,Bengaluru,M. Chinnaswamy Stadium,35,Yuzvendra Chahal,Rising Pune Supergiant,4,38,,,,,,Royal Challengers Bangalore,,1
13,RP Singh,,13,6.00,5,Bengaluru,M. Chinnaswamy Stadium,35,Shane Watson,Rising Pune Supergiant,4,24,36,,2,276.92,,Royal Challengers Bangalore,lbw,3
,,,13,5.75,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Ashish Nehra,Gujarat Lions,4,23,,,,,,Sunrisers Hyderabad,,0
10,Bhuvneshwar Kumar,&,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Suresh Raina,Sunrisers Hyderabad,,,20,,2,200.00,,Gujarat Lions,catch,
3,Mustafizur Rahman,Kane Williamson,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Dinesh Karthik,Sunrisers Hyderabad,,,0,,0,0.00,,Gujarat Lions,catch,
,,,16,4.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Dhawal Kulkarni,Sunrisers Hyderabad,4,17,,,,,,Gujarat Lions,,2
19,Moises Henriques,David Warner,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Brendon McCullum,Sunrisers Hyderabad,,,7,,0,36.84,,Gujarat Lions,catch,
40,,,,,6,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Shikhar Dhawan,Gujarat Lions,,,47,,0,117.50,,Sunrisers Hyderabad,,
6,,,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Naman Ojha,Gujarat Lions,,,9,,0,150.00,,Sunrisers Hyderabad,,
17,Dhawal Kulkarni,Praveen Kumar,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,David Warner,Gujarat Lions,,,24,,2,141.17,,Sunrisers Hyderabad,catch,
13,Mustafizur Rahman,Bhuvneshwar Kumar,4,7.00,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Ravindra Jadeja,Sunrisers Hyderabad,2,14,18,,0,138.46,,Gujarat Lions,catch,0
20,Barinder Sran,sub (Vijay Shankar),6,4.66,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Dwayne Bravo,Sunrisers Hyderabad,3,14,18,,0,90.00,,Gujarat Lions,catch,2
16,Dwayne Bravo,Dinesh Karthik,5,8.00,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Moises Henriques,Gujarat Lions,3,24,14,,0,87.50,,Sunrisers Hyderabad,catch,1
,,,14,4.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Mustafizur Rahman,Gujarat Lions,4,17,,,,,,Sunrisers Hyderabad,,2
,,,12,6.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Shivil Kaushik,Sunrisers Hyderabad,4,25,,,,,,Gujarat Lions,,0
9,Praveen Kumar,Dwayne Smith,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Kane Williamson,Gujarat Lions,,,6,,0,66.66,,Sunrisers Hyderabad,catch,
,,,3,14.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Pradeep Sangwan,Sunrisers Hyderabad,2,28,,,,,,Gujarat Lions,,0
12,Dwayne Bravo,Dinesh Karthik,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Deepak Hooda,Gujarat Lions,,,18,,0,150.00,,Sunrisers Hyderabad,catch,
42,,,,,3,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Aaron Finch,Sunrisers Hyderabad,,,51,,1,121.42,,Gujarat Lions,,
9,Bhuvneshwar Kumar,Mustafizur Rahman,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Dwayne Smith,Sunrisers Hyderabad,,,1,,0,11.11,,Gujarat Lions,catch,
,,,11,7.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Bhuvneshwar Kumar,Gujarat Lions,4,28,,,,,,Sunrisers Hyderabad,,2
14,Dhawal Kulkarni,Pradeep Sangwan,2,6.50,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Yuvraj Singh,Gujarat Lions,2,13,5,,0,35.71,,Sunrisers Hyderabad,catch,0
4,,,11,7.00,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Praveen Kumar,Sunrisers Hyderabad,4,28,6,,0,150.00,,Gujarat Lions,,1
,,,4,7.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,34,Barinder Sran,Gujarat Lions,3,21,,,,,,Sunrisers Hyderabad,,1
3,,,8,6.25,0,Delhi,Feroz Shah Kotla Ground,33,Jayant Yadav,Rising Pune Supergiant,4,25,1,Saurabh Tiwary,0,33.33,,Delhi Daredevils,runout,0
20,Imran Tahir,Sam Billings,,,1,Delhi,Feroz Shah Kotla Ground,33,MS Dhoni,Delhi Daredevils,,,27,,2,135.00,,Rising Pune Supergiant,catch,
48,,,,,7,Delhi,Feroz Shah Kotla Ground,33,Ajinkya Rahane,Delhi Daredevils,,,63,,0,131.25,,Rising Pune Supergiant,,
23,Rajat Bhatia,Thisara Perera,,,5,Delhi,Feroz Shah Kotla Ground,33,Karun Nair,Rising Pune Supergiant,,,32,,0,139.13,,Delhi Daredevils,catch,
8,Scott Boland,Thisara Perera,2,8.50,0,Delhi,Feroz Shah Kotla Ground,33,Carlos Brathwaite,Rising Pune Supergiant,2,17,20,,3,250.00,,Delhi Daredevils,catch,0
,,,6,10.33,,Delhi,Feroz Shah Kotla Ground,33,Murugan Ashwin,Delhi Daredevils,3,31,,,,,,Rising Pune Supergiant,,0
5,,,3,9.00,0,Delhi,Feroz Shah Kotla Ground,33,Thisara Perera,Delhi Daredevils,1,9,14,,2,280.00,,Rising Pune Supergiant,,0
15,Rajat Bhatia,Ajinkya Rahane,,,1,Delhi,Feroz Shah Kotla Ground,33,Sam Billings,Rising Pune Supergiant,,,24,,2,160.00,,Delhi Daredevils,catch,
18,Imran Tahir,Sam Billings,,,1,Delhi,Feroz Shah Kotla Ground,33,Saurabh Tiwary,Delhi Daredevils,,,21,,1,116.66,,Rising Pune Supergiant,catch,
,,,12,8.50,,Delhi,Feroz Shah Kotla Ground,33,Ashok Dinda,Delhi Daredevils,4,34,,,,,,Rising Pune Supergiant,,1
12,,,1,10.00,1,Delhi,Feroz Shah Kotla Ground,33,Pawan Negi,Rising Pune Supergiant,1,10,19,,1,158.33,,Delhi Daredevils,,0
27,Amit Mishra,,,,2,Delhi,Feroz Shah Kotla Ground,33,Usman Khawaja,Delhi Daredevils,,,30,,1,111.11,Sanju Samson,Rising Pune Supergiant,stemping,
,,,8,7.00,,Delhi,Feroz Shah Kotla Ground,33,Amit Mishra,Rising Pune Supergiant,4,28,,,,,,Delhi Daredevils,,1
,,,4,8.50,,Delhi,Feroz Shah Kotla Ground,33,Ravichandran Ashwin,Delhi Daredevils,4,34,,,,,,Rising Pune Supergiant,,0
,,,6,5.50,,Delhi,Feroz Shah Kotla Ground,33,Rajat Bhatia,Delhi Daredevils,4,22,,,,,,Rising Pune Supergiant,,2
8,Ashok Dinda,,,,0,Delhi,Feroz Shah Kotla Ground,33,Rishabh Pant,Rising Pune Supergiant,,,2,,0,25.00,,Delhi Daredevils,bold,
3,,,2,15.78,0,Delhi,Feroz Shah Kotla Ground,33,Mohammed Shami,Rising Pune Supergiant,3.1,50,2,,0,66.66,,Delhi Daredevils,,0
32,,,0,9.00,1,Delhi,Feroz Shah Kotla Ground,33,JP Duminy,Rising Pune Supergiant,1,9,34,Ajinkya Rahane,0,106.25,,Delhi Daredevils,runout,0
,,,8,7.75,,Delhi,Feroz Shah Kotla Ground,33,Scott Boland,Delhi Daredevils,4,31,,,,,,Rising Pune Supergiant,,2
17,Scott Boland,Ravichandran Ashwin,,,3,Delhi,Feroz Shah Kotla Ground,33,Sanju Samson,Rising Pune Supergiant,,,20,,0,117.64,,Delhi Daredevils,catch,
,,,10,6.50,,Delhi,Feroz Shah Kotla Ground,33,Imran Tahir,Rising Pune Supergiant,4,26,,,,,,Delhi Daredevils,,2
3,Andre Russell,Piyush Chawla,4,8.66,0,Kolkata,Eden Gardens,32,Marcus Stoinis,Kolkata Knight Riders,3,26,0,,0,0.00,,Kings XI Punjab,catch,0
5,Andre Russell,Shakib Al Hasan,,,0,Kolkata,Eden Gardens,32,Manan Vohra,Kolkata Knight Riders,,,0,,0,0.00,,Kings XI Punjab,catch,
10,,,15,5.00,1,Kolkata,Eden Gardens,32,Andre Russell,Kings XI Punjab,4,20,16,Sandeep Sharma,1,160.00,,Kolkata Knight Riders,runout,4
,,,12,6.75,,Kolkata,Eden Gardens,32,Morne Morkel,Kings XI Punjab,4,27,,,,,,Kolkata Knight Riders,,1
45,,,,,6,Kolkata,Eden Gardens,32,Gautam Gambhir,Kings XI Punjab,,,54,Glenn Maxwell,1,120.00,,Kolkata Knight Riders,runout,
42,Piyush Chawla,,1,11.00,6,Kolkata,Eden Gardens,32,Glenn Maxwell,Kolkata Knight Riders,1,11,68,,4,161.90,,Kings XI Punjab,lbw,0
49,,,,,6,Kolkata,Eden Gardens,32,Robin Uthappa,Kings XI Punjab,,,70,Mohit Sharma,2,142.85,,Kolkata Knight Riders,runout,
1,Andre Russell,,3,9.66,0,Kolkata,Eden Gardens,32,Swapnil Singh,Kolkata Knight Riders,3,29,0,,0,0.00,,Kings XI Punjab,lbw,0
11,,,1,8.00,1,Kolkata,Eden Gardens,32,Gurkeerat Mann Singh,Kolkata Knight Riders,1,8,11,Rajagopal Sathish,0,100.00,,Kings XI Punjab,runout,0
,,,6,8.66,,Kolkata,Eden Gardens,32,Umesh Yadav,Kings XI Punjab,3,26,,,,,,Kolkata Knight Riders,,0
20,Piyush Chawla,,,,3,Kolkata,Eden Gardens,32,Wriddhiman Saha,Kolkata Knight Riders,,,24,,0,120.00,,Kings XI Punjab,bold,
,,,1,14.00,,Kolkata,Eden Gardens,32,Brad Hogg,Kings XI Punjab,2,28,,,,,,Kolkata Knight Riders,,0
,,,11,6.75,,Kolkata,Eden Gardens,32,Piyush Chawla,Kings XI Punjab,4,27,,,,,,Kolkata Knight Riders,,2
7,,,9,6.00,1,Kolkata,Eden Gardens,32,Axar Patel,Kolkata Knight Riders,4,24,21,Andre Russell,2,300.00,,Kings XI Punjab,runout,0
18,Andre Russell,sub (Rajagopal Sathish),,,0,Kolkata,Eden Gardens,32,David Miller,Kolkata Knight Riders,,,13,,0,72.22,,Kings XI Punjab,catch,
1,,,9,6.25,0,Kolkata,Eden Gardens,32,Sandeep Sharma,Kolkata Knight Riders,4,25,1,,0,100.00,,Kings XI Punjab,,0
1,,,4,9.75,0,Kolkata,Eden Gardens,32,Mohit Sharma,Kolkata Knight Riders,4,39,1,,0,100.00,,Kings XI Punjab,,0
11,Morne Morkel,Shakib Al Hasan,,,1,Kolkata,Eden Gardens,32,Murali Vijay,Kolkata Knight Riders,,,6,,0,54.54,,Kings XI Punjab,catch,
16,,,,,0,Kolkata,Eden Gardens,32,Yusuf Pathan,Kings XI Punjab,,,19,,1,118.75,,Kolkata Knight Riders,,
,,,6,7.00,,Kolkata,Eden Gardens,32,Shakib Al Hasan,Kings XI Punjab,3,21,,,,,,Kolkata Knight Riders,,0
5,Shahbaz Nadeem,Rishabh Pant,,,1,Rajkot,Saurashtra Cricket Association Stadium,31,Aaron Finch,Delhi Daredevils,,,5,,0,100.00,,Gujarat Lions,catch,
14,Shahbaz Nadeem,Chris Morris,4,6.00,3,Rajkot,Saurashtra Cricket Association Stadium,31,Dwayne Smith,Delhi Daredevils,2,12,15,,0,107.14,,Gujarat Lions,catch,0
2,,,,,0,Rajkot,Saurashtra Cricket Association Stadium,31,Ishan Kishan,Delhi Daredevils,,,2,Sam Billings,0,100.00,,Gujarat Lions,runout,
20,Amit Mishra,,7,8.50,1,Rajkot,Saurashtra Cricket Association Stadium,31,Suresh Raina,Delhi Daredevils,4,34,24,,1,120.00,Quinton de Kock,Gujarat Lions,stemping,0
43,Mohammed Shami,,,,5,Rajkot,Saurashtra Cricket Association Stadium,31,Dinesh Karthik,Delhi Daredevils,,,53,,0,123.25,,Gujarat Lions,bold,
,,,10,7.75,,Rajkot,Saurashtra Cricket Association Stadium,31,Mohammed Shami,Gujarat Lions,4,31,,,,,,Delhi Daredevils,,1
,,,9,8.00,,Rajkot,Saurashtra Cricket Association Stadium,31,Chris Morris,Gujarat Lions,4,32,,,,,,Delhi Daredevils,,1
,,,4,12.00,,Rajkot,Saurashtra Cricket Association Stadium,31,Dhawal Kulkarni,Delhi Daredevils,2,24,,,,,,Gujarat Lions,,0
6,Chris Morris,,2,9.00,0,Rajkot,Saurashtra Cricket Association Stadium,31,James Faulkner,Delhi Daredevils,1,9,7,,0,116.66,,Gujarat Lions,bold,0
,,,4,6.33,,Rajkot,Saurashtra Cricket Association Stadium,31,Amit Mishra,Gujarat Lions,3,19,,,,,,Delhi Daredevils,,1
13,,,,,1,Rajkot,Saurashtra Cricket Association Stadium,31,Sanju Samson,Gujarat Lions,,,19,,1,146.15,,Delhi Daredevils,,
,,,12,6.75,,Rajkot,Saurashtra Cricket Association Stadium,31,Zaheer Khan,Gujarat Lions,4,27,,,,,,Delhi Daredevils,,1
,,,9,7.25,,Rajkot,Saurashtra Cricket Association Stadium,31,Shivil Kaushik,Delhi Daredevils,4,29,,,,,,Gujarat Lions,,1
40,Ravindra Jadeja,Dinesh Karthik,,,9,Rajkot,Saurashtra Cricket Association Stadium,31,Rishabh Pant,Gujarat Lions,,,69,,2,172.50,,Delhi Daredevils,catch,
45,Shivil Kaushik,Dwayne Smith,,,4,Rajkot,Saurashtra Cricket Association Stadium,31,Quinton de Kock,Gujarat Lions,,,46,,1,102.22,,Delhi Daredevils,catch,
7,,,4,7.00,2,Rajkot,Saurashtra Cricket Association Stadium,31,JP Duminy,Gujarat Lions,2,14,13,,0,185.71,,Delhi Daredevils,,0
,,,4,10.00,,Rajkot,Saurashtra Cricket Association Stadium,31,Praveen Kumar,Delhi Daredevils,2,20,,,,,,Gujarat Lions,,0
26,,,3,9.00,4,Rajkot,Saurashtra Cricket Association Stadium,31,Ravindra Jadeja,Delhi Daredevils,2.2,21,36,,1,138.46,,Gujarat Lions,,1
4,Zaheer Khan,,,,0,Rajkot,Saurashtra Cricket Association Stadium,31,Brendon McCullum,Delhi Daredevils,,,1,,0,25.00,,Gujarat Lions,bold,
