ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
,,,12,9.50,,Cuttack,Barabati Stadium,29,Mohit Sharma,Kings XI Punjab,4,38,,,,,,Chennai Super Kings,,2
8,Rishi Dhawan,,2,12.33,3,Cuttack,Barabati Stadium,29,Ravindra Jadeja,Kings XI Punjab,3,37,17,,0,212.50,,Chennai Super Kings,bold,0
29,,,,,3,Cuttack,Barabati Stadium,29,Brendon McCullum,Kings XI Punjab,,,33,Mitchell Johnson,0,113.79,,Chennai Super Kings,runout,
23,Ben Hilfenhaus,,,,5,Cuttack,Barabati Stadium,29,Virender Sehwag,Chennai Super Kings,,,30,,1,130.43,,Kings XI Punjab,bold,
,,,3,9.66,,Delhi,Feroz Shah Kotla Ground,28,Siddarth Kaul,Kolkata Knight Riders,3,29,,,,,,Delhi Daredevils,,0
6,,,9,9.50,2,Delhi,Feroz Shah Kotla Ground,28,Jacques Kallis,Delhi Daredevils,4,38,10,,0,166.66,,Kolkata Knight Riders,,1
22,Shakib Al Hasan,Jacques Kallis,,,4,Delhi,Feroz Shah Kotla Ground,28,Dinesh Karthik,Kolkata Knight Riders,,,36,,1,163.63,,Delhi Daredevils,catch,
14,Sunil Narine,,3,9.50,1,Delhi,Feroz Shah Kotla Ground,28,Laxmi Ratan Shukla,Kolkata Knight Riders,2,19,10,,0,71.42,,Delhi Daredevils,bold,0
34,Wayne Parnell,,,,5,Delhi,Feroz Shah Kotla Ground,28,Robin Uthappa,Delhi Daredevils,,,47,,1,138.23,,Kolkata Knight Riders,lbw,
12,,,,,1,Delhi,Feroz Shah Kotla Ground,28,Kevin Pietersen,Kolkata Knight Riders,,,6,Robin Uthappa,0,50.00,,Delhi Daredevils,runout,
14,,,,,2,Delhi,Feroz Shah Kotla Ground,28,Manish Pandey,Delhi Daredevils,,,23,,0,164.28,,Kolkata Knight Riders,,
,,,13,5.25,,Delhi,Feroz Shah Kotla Ground,28,Wayne Parnell,Kolkata Knight Riders,4,21,,,,,,Delhi Daredevils,,2
15,,,,,3,Delhi,Feroz Shah Kotla Ground,28,Kedar Jadhav,Kolkata Knight Riders,,,26,,1,173.33,,Delhi Daredevils,,
20,Jacques Kallis,Sunil Narine,,,2,Delhi,Feroz Shah Kotla Ground,28,Murali Vijay,Kolkata Knight Riders,,,24,,1,120.00,,Delhi Daredevils,catch,
56,Wayne Parnell,Dinesh Karthik,,,5,Delhi,Feroz Shah Kotla Ground,28,Gautam Gambhir,Delhi Daredevils,,,69,,2,123.21,,Kolkata Knight Riders,catch,
,,,12,3.25,,Delhi,Feroz Shah Kotla Ground,28,Shakib Al Hasan,Delhi Daredevils,4,13,,,,,,Kolkata Knight Riders,,1
,,,6,9.50,,Delhi,Feroz Shah Kotla Ground,28,Sunil Narine,Delhi Daredevils,4,38,,,,,,Kolkata Knight Riders,,1
,,,2,8.00,,Delhi,Feroz Shah Kotla Ground,28,Suryakumar Yadav,Delhi Daredevils,1,8,,,,,,Kolkata Knight Riders,,0
,,,4,10.33,,Delhi,Feroz Shah Kotla Ground,28,Vinay Kumar,Delhi Daredevils,3,31,,,,,,Kolkata Knight Riders,,0
,,,8,5.75,,Delhi,Feroz Shah Kotla Ground,28,Mohammed Shami,Kolkata Knight Riders,4,23,,,,,,Delhi Daredevils,,0
28,,,1,12.00,0,Delhi,Feroz Shah Kotla Ground,28,JP Duminy,Kolkata Knight Riders,2,24,40,,3,142.85,,Delhi Daredevils,,0
9,Umesh Yadav,Gautam Gambhir,,,2,Delhi,Feroz Shah Kotla Ground,28,Quinton de Kock,Kolkata Knight Riders,,,10,,0,111.11,,Delhi Daredevils,catch,
,,,10,6.50,,Delhi,Feroz Shah Kotla Ground,28,Umesh Yadav,Delhi Daredevils,4,26,,,,,,Kolkata Knight Riders,,1
,,,2,10.20,,Delhi,Feroz Shah Kotla Ground,28,Shahbaz Nadeem,Kolkata Knight Riders,3.2,34,,,,,,Delhi Daredevils,,0
,,,12,8.25,,Mumbai,Wankhede Stadium,27,Harbhajan Singh,Royal Challengers Bangalore,4,33,,,,,,Mumbai Indians,,2
2,Jasprit Bumrah,,11,7.00,0,Mumbai,Wankhede Stadium,27,Harshal Patel,Mumbai Indians,4,28,6,,1,300.00,,Royal Challengers Bangalore,bold,1
28,Pawan Suyal,Corey Anderson,,,2,Mumbai,Wankhede Stadium,27,Virat Kohli,Mumbai Indians,,,35,,2,125.00,,Royal Challengers Bangalore,catch,
28,Varun Aaron,Parthiv Patel,,,2,Mumbai,Wankhede Stadium,27,CM Gautam,Royal Challengers Bangalore,,,30,,3,107.14,,Mumbai Indians,catch,
4,Yuzvendra Chahal,Virat Kohli,,,0,Mumbai,Wankhede Stadium,27,Corey Anderson,Royal Challengers Bangalore,,,6,,1,150.00,,Mumbai Indians,catch,
4,Lasith Malinga,Kieron Pollard,10,7.25,1,Mumbai,Wankhede Stadium,27,Mitchell Starc,Mumbai Indians,4,29,5,,0,125.00,,Royal Challengers Bangalore,catch,0
24,Harbhajan Singh,,,,3,Mumbai,Wankhede Stadium,27,Chris Gayle,Mumbai Indians,,,38,,3,158.33,,Royal Challengers Bangalore,bold,
,,,8,7.50,,Mumbai,Wankhede Stadium,27,Yuzvendra Chahal,Mumbai Indians,4,30,,,,,,Royal Challengers Bangalore,,1
,,,10,7.25,,Mumbai,Wankhede Stadium,27,Lasith Malinga,Royal Challengers Bangalore,4,29,,,,,,Mumbai Indians,,2
31,,,8,9.25,6,Mumbai,Wankhede Stadium,27,Kieron Pollard,Royal Challengers Bangalore,4,37,43,Parthiv Patel/Mitchell Starc,0,138.70,,Mumbai Indians,runout,0
8,,,12,10.25,1,Mumbai,Wankhede Stadium,27,Varun Aaron,Mumbai Indians,4,41,7,,0,87.50,,Royal Challengers Bangalore,,1
4,,,6,12.66,0,Mumbai,Wankhede Stadium,27,Ashok Dinda,Mumbai Indians,3,38,2,,0,50.00,,Royal Challengers Bangalore,,1
0,,,,,0,Mumbai,Wankhede Stadium,27,Aditya Tare,Royal Challengers Bangalore,,,0,,0,0.00,,Mumbai Indians,,
7,Jasprit Bumrah,,,,2,Mumbai,Wankhede Stadium,27,AB de Villiers,Mumbai Indians,,,9,,0,128.57,,Royal Challengers Bangalore,bold,
19,Harbhajan Singh,,,,5,Mumbai,Wankhede Stadium,27,Parthiv Patel,Mumbai Indians,,,26,,0,136.84,,Royal Challengers Bangalore,bold,
14,Harshal Patel,Yuvraj Singh,,,2,Mumbai,Wankhede Stadium,27,Ben Dunk,Royal Challengers Bangalore,,,15,,0,107.14,,Mumbai Indians,catch,
14,Lasith Malinga,Rohit Sharma,,,1,Mumbai,Wankhede Stadium,27,Rilee Rossouw,Mumbai Indians,,,24,,2,171.42,,Royal Challengers Bangalore,catch,
,,,8,11.66,,Mumbai,Wankhede Stadium,27,Pawan Suyal,Royal Challengers Bangalore,3,35,,,,,,Mumbai Indians,,1
9,Ashok Dinda,,,,1,Mumbai,Wankhede Stadium,27,Ambati Rayudu,Royal Challengers Bangalore,,,9,,0,100.00,,Mumbai Indians,bold,
,,,13,5.50,,Mumbai,Wankhede Stadium,27,Jasprit Bumrah,Royal Challengers Bangalore,4,22,,,,,,Mumbai Indians,,2
10,,,2,9.00,0,Mumbai,Wankhede Stadium,27,Yuvraj Singh,Mumbai Indians,1,9,6,Kieron Pollard,0,60.00,,Royal Challengers Bangalore,runout,0
35,,,0,6.00,3,Mumbai,Wankhede Stadium,27,Rohit Sharma,Royal Challengers Bangalore,1,6,59,,4,168.57,,Mumbai Indians,,0
,,,10,5.75,,Delhi,Feroz Shah Kotla Ground,26,Ravindra Jadeja,Delhi Daredevils,4,23,,,,,,Chennai Super Kings,,1
1,Mohit Sharma,,,,0,Delhi,Feroz Shah Kotla Ground,26,Kevin Pietersen,Chennai Super Kings,,,0,,0,0.00,,Delhi Daredevils,bold,
27,,,,,6,Delhi,Feroz Shah Kotla Ground,26,Suresh Raina,Delhi Daredevils,,,47,,1,174.07,,Chennai Super Kings,,
36,Ben Hilfenhaus,Mohit Sharma,,,4,Delhi,Feroz Shah Kotla Ground,26,Dinesh Karthik,Chennai Super Kings,,,51,,3,141.66,,Delhi Daredevils,catch,
,,,7,12.81,,Delhi,Feroz Shah Kotla Ground,26,Jaydev Unadkat,Chennai Super Kings,3.4,47,,,,,,Delhi Daredevils,,0
,,,7,12.75,,Delhi,Feroz Shah Kotla Ground,26,Mohit Sharma,Delhi Daredevils,4,51,,,,,,Chennai Super Kings,,1
51,Wayne Parnell,Murali Vijay,1,9.00,4,Delhi,Feroz Shah Kotla Ground,26,Dwayne Smith,Delhi Daredevils,1,9,79,,8,154.90,,Chennai Super Kings,catch,0
,,,13,6.25,,Delhi,Feroz Shah Kotla Ground,26,Wayne Parnell,Chennai Super Kings,4,25,,,,,,Delhi Daredevils,,1
18,,,,,2,Delhi,Feroz Shah Kotla Ground,26,Kedar Jadhav,Chennai Super Kings,,,29,,2,161.11,,Delhi Daredevils,,
30,Ravindra Jadeja,Faf du Plessis,,,2,Delhi,Feroz Shah Kotla Ground,26,Murali Vijay,Chennai Super Kings,,,35,,1,116.66,,Delhi Daredevils,catch,
5,,,,,1,Delhi,Feroz Shah Kotla Ground,26,MS Dhoni,Delhi Daredevils,,,12,,1,240.00,,Chennai Super Kings,,
,,,14,8.50,,Delhi,Feroz Shah Kotla Ground,26,Ben Hilfenhaus,Delhi Daredevils,4,34,,,,,,Chennai Super Kings,,1
,,,10,8.66,,Delhi,Feroz Shah Kotla Ground,26,Ishwar Pandey,Delhi Daredevils,3,26,,,,,,Chennai Super Kings,,0
2,Ravichandran Ashwin,Ishwar Pandey,12,7.75,0,Delhi,Feroz Shah Kotla Ground,26,Laxmi Ratan Shukla,Chennai Super Kings,4,31,0,,0,0.00,,Delhi Daredevils,catch,1
,,,6,7.25,,Delhi,Feroz Shah Kotla Ground,26,Ravichandran Ashwin,Delhi Daredevils,4,29,,,,,,Chennai Super Kings,,1
,,,9,10.50,,Delhi,Feroz Shah Kotla Ground,26,Mohammed Shami,Chennai Super Kings,4,42,,,,,,Delhi Daredevils,,0
17,,,,,5,Delhi,Feroz Shah Kotla Ground,26,JP Duminy,Chennai Super Kings,,,28,,0,164.70,,Delhi Daredevils,,
16,,,,,3,Delhi,Feroz Shah Kotla Ground,26,Quinton de Kock,Chennai Super Kings,,,24,Ravindra Jadeja/Mohit Sharma,2,150.00,,Delhi Daredevils,runout,
35,Laxmi Ratan Shukla,Murali Vijay,,,5,Delhi,Feroz Shah Kotla Ground,26,Brendon McCullum,Delhi Daredevils,,,32,,0,91.42,,Chennai Super Kings,catch,
,,,10,6.75,,Delhi,Feroz Shah Kotla Ground,26,Shahbaz Nadeem,Chennai Super Kings,4,27,,,,,,Delhi Daredevils,,0
2,Vinay Kumar,Suryakumar Yadav,,,0,Ahmedabad,Sardar Patel Stadium,25,Steve Smith,Kolkata Knight Riders,,,3,,0,150.00,,Rajasthan Royals,catch,
,,,7,11.00,,Ahmedabad,Sardar Patel Stadium,25,Tim Southee,Kolkata Knight Riders,3,33,,,,,,Rajasthan Royals,,0
1,Pravin Tambe,&,,,0,Ahmedabad,Sardar Patel Stadium,25,Yusuf Pathan,Rajasthan Royals,,,0,,0,0.00,,Kolkata Knight Riders,catch,
31,Sunil Narine,Manish Pandey,,,3,Ahmedabad,Sardar Patel Stadium,25,Sanju Samson,Kolkata Knight Riders,,,37,,0,119.35,,Rajasthan Royals,catch,
,,,2,9.00,,Ahmedabad,Sardar Patel Stadium,25,Rahul Tewatia,Kolkata Knight Riders,2,18,,,,,,Rajasthan Royals,,0
,,,7,6.50,,Ahmedabad,Sardar Patel Stadium,25,Pravin Tambe,Kolkata Knight Riders,4,26,,,,,,Rajasthan Royals,,3
9,Vinay Kumar,Ryan ten Doeschate,,,0,Ahmedabad,Sardar Patel Stadium,25,Stuart Binny,Kolkata Knight Riders,,,11,,1,122.22,,Rajasthan Royals,catch,
52,Shane Watson,Rajat Bhatia,,,5,Ahmedabad,Sardar Patel Stadium,25,Robin Uthappa,Rajasthan Royals,,,65,,3,125.00,,Kolkata Knight Riders,catch,
0,Pravin Tambe,,,,0,Ahmedabad,Sardar Patel Stadium,25,Manish Pandey,Rajasthan Royals,,,0,,0,0.00,Sanju Samson,Kolkata Knight Riders,stemping,
17,,,,,0,Ahmedabad,Sardar Patel Stadium,25,Suryakumar Yadav,Rajasthan Royals,,,9,,0,52.94,,Kolkata Knight Riders,,
1,,,8,6.75,0,Ahmedabad,Sardar Patel Stadium,25,James Faulkner,Kolkata Knight Riders,4,27,1,,0,100.00,,Rajasthan Royals,,0
34,Shane Watson,Sanju Samson,,,6,Ahmedabad,Sardar Patel Stadium,25,Gautam Gambhir,Rajasthan Royals,,,54,,1,158.82,,Kolkata Knight Riders,catch,
1,Pravin Tambe,,3,7.00,0,Ahmedabad,Sardar Patel Stadium,25,Ryan ten Doeschate,Rajasthan Royals,2,14,0,,0,0.00,,Kolkata Knight Riders,lbw,0
1,,,3,10.00,0,Ahmedabad,Sardar Patel Stadium,25,Rajat Bhatia,Kolkata Knight Riders,3,30,6,,1,600.00,,Rajasthan Royals,,0
,,,6,10.33,,Ahmedabad,Sardar Patel Stadium,25,Umesh Yadav,Rajasthan Royals,3,31,,,,,,Kolkata Knight Riders,,0
,,,10,7.00,,Ahmedabad,Sardar Patel Stadium,25,Sunil Narine,Rajasthan Royals,4,28,,,,,,Kolkata Knight Riders,,2
14,,,9,6.25,1,Ahmedabad,Sardar Patel Stadium,25,Shakib Al Hasan,Rajasthan Royals,4,25,21,,1,150.00,,Kolkata Knight Riders,,1
3,Shane Watson,,4,9.00,0,Ahmedabad,Sardar Patel Stadium,25,Andre Russell,Rajasthan Royals,3,27,1,,0,33.33,,Kolkata Knight Riders,bold,0
22,,,,,3,Ahmedabad,Sardar Patel Stadium,25,Ajinkya Rahane,Kolkata Knight Riders,,,30,Sunil Narine,1,136.36,,Rajasthan Royals,runout,
35,Shakib Al Hasan,,,,4,Ahmedabad,Sardar Patel Stadium,25,Karun Nair,Kolkata Knight Riders,,,44,,1,125.71,Robin Uthappa,Rajasthan Royals,stemping,
,,,8,10.50,,Ahmedabad,Sardar Patel Stadium,25,Vinay Kumar,Rajasthan Royals,4,42,,,,,,Kolkata Knight Riders,,2
20,Sunil Narine,Suryakumar Yadav,13,5.25,2,Ahmedabad,Sardar Patel Stadium,25,Shane Watson,Kolkata Knight Riders,4,21,31,,2,155.00,,Rajasthan Royals,catch,3
23,Karn Sharma,,,,1,Bengaluru,M. Chinnaswamy Stadium,24,Rilee Rossouw,Sunrisers Hyderabad,,,14,,0,60.86,,Royal Challengers Bangalore,lbw,
,,,14,4.25,,Bengaluru,M. Chinnaswamy Stadium,24,Karn Sharma,Royal Challengers Bangalore,4,17,,,,,,Sunrisers Hyderabad,,3
8,Mitchell Starc,Parthiv Patel,,,1,Bengaluru,M. Chinnaswamy Stadium,24,Aaron Finch,Royal Challengers Bangalore,,,13,,1,162.50,,Sunrisers Hyderabad,catch,
6,Ashok Dinda,Chris Gayle,,,1,Bengaluru,M. Chinnaswamy Stadium,24,Lokesh Rahul,Royal Challengers Bangalore,,,6,,0,100.00,,Sunrisers Hyderabad,catch,
,,,6,11.66,,Bengaluru,M. Chinnaswamy Stadium,24,Ishant Sharma,Royal Challengers Bangalore,3,35,,,,,,Sunrisers Hyderabad,,0
2,,,,,0,Bengaluru,M. Chinnaswamy Stadium,24,Harshal Patel,Sunrisers Hyderabad,,,1,,0,50.00,,Royal Challengers Bangalore,,
36,Varun Aaron,AB de Villiers,,,4,Bengaluru,M. Chinnaswamy Stadium,24,Shikhar Dhawan,Royal Challengers Bangalore,,,37,,0,102.77,,Sunrisers Hyderabad,catch,
5,Bhuvneshwar Kumar,Naman Ojha,,,0,Bengaluru,M. Chinnaswamy Stadium,24,Virat Kohli,Sunrisers Hyderabad,,,0,,0,0.00,,Royal Challengers Bangalore,catch,
,,,7,8.82,,Bengaluru,M. Chinnaswamy Stadium,24,Irfan Pathan,Royal Challengers Bangalore,2.5,25,,,,,,Sunrisers Hyderabad,,0
,,,18,4.00,,Bengaluru,M. Chinnaswamy Stadium,24,Bhuvneshwar Kumar,Royal Challengers Bangalore,4,16,,,,,,Sunrisers Hyderabad,,2
8,,,,,0,Bengaluru,M. Chinnaswamy Stadium,24,Mitchell Starc,Sunrisers Hyderabad,,,5,Aaron Finch,0,62.50,,Royal Challengers Bangalore,runout,
49,Mitchell Starc,,,,4,Bengaluru,M. Chinnaswamy Stadium,24,David Warner,Royal Challengers Bangalore,,,61,,3,124.48,,Sunrisers Hyderabad,bold,
16,Karan Sharma,sub (Moises Henriques),,,1,Bengaluru,M. Chinnaswamy Stadium,24,Yuvraj Singh,Sunrisers Hyderabad,,,14,,1,87.50,,Royal Challengers Bangalore,catch,
,,,11,9.75,,Bengaluru,M. Chinnaswamy Stadium,24,Dale Steyn,Royal Challengers Bangalore,4,39,,,,,,Sunrisers Hyderabad,,0
19,Karn Sharma,Darren Sammy,,,3,Bengaluru,M. Chinnaswamy Stadium,24,Chris Gayle,Sunrisers Hyderabad,,,27,,2,142.10,,Royal Challengers Bangalore,catch,
41,,,,,6,Bengaluru,M. Chinnaswamy Stadium,24,AB de Villiers,Sunrisers Hyderabad,,,89,,8,217.07,,Royal Challengers Bangalore,,
,,,3,12.50,,Bengaluru,M. Chinnaswamy Stadium,24,Darren Sammy,Royal Challengers Bangalore,2,25,,,,,,Sunrisers Hyderabad,catch,0
5,Bhuvneshwar Kumar,,,,0,Bengaluru,M. Chinnaswamy Stadium,24,Parthiv Patel,Sunrisers Hyderabad,,,3,,0,60.00,,Royal Challengers Bangalore,bold,
,,,9,6.25,,Delhi,Feroz Shah Kotla Ground,23,Pravin Tambe,Delhi Daredevils,4,25,,,,,,Rajasthan Royals,,2
,,,9,7.50,,Delhi,Feroz Shah Kotla Ground,23,Shahbaz Nadeem,Rajasthan Royals,4,30,,,,,,Delhi Daredevils,,1
31,Kane Richardson,Rajat Bhatia,,,4,Delhi,Feroz Shah Kotla Ground,23,JP Duminy,Rajasthan Royals,,,39,,1,125.80,,Delhi Daredevils,catch,
10,Wayne Parnell,Murali Vijay,,,2,Delhi,Feroz Shah Kotla Ground,23,Ajinkya Rahane,Delhi Daredevils,,,12,,0,120.00,,Rajasthan Royals,catch,
50,,,,,8,Delhi,Feroz Shah Kotla Ground,23,Karun Nair,Delhi Daredevils,,,73,,2,146.00,,Rajasthan Royals,,
16,James Faulkner,Stuart Binny,,,0,Delhi,Feroz Shah Kotla Ground,23,Dinesh Karthik,Rajasthan Royals,,,12,,0,75.00,,Delhi Daredevils,catch,
,,,8,9.75,,Delhi,Feroz Shah Kotla Ground,23,Kane Richardson,Delhi Daredevils,4,39,,,,,,Rajasthan Royals,,1
,,,7,10.28,,Delhi,Feroz Shah Kotla Ground,23,Jaydev Unadkat,Rajasthan Royals,3.3,36,,,,,,Delhi Daredevils,,0
15,Pravin Tambe,Steve Smith,,,2,Delhi,Feroz Shah Kotla Ground,23,Kevin Pietersen,Rajasthan Royals,,,14,,0,93.33,,Delhi Daredevils,catch,
,,,6,6.00,,Delhi,Feroz Shah Kotla Ground,23,Dhawal Kulkarni,Delhi Daredevils,3,18,,,,,,Rajasthan Royals,,0
0,,,11,8.75,0,Delhi,Feroz Shah Kotla Ground,23,Wayne Parnell,Rajasthan Royals,4,35,0,,0,0.00,,Delhi Daredevils,,1
14,,,,,2,Delhi,Feroz Shah Kotla Ground,23,Kedar Jadhav,Rajasthan Royals,,,28,,2,200.00,,Delhi Daredevils,,
11,James Faulkner,Shane Watson,,,1,Delhi,Feroz Shah Kotla Ground,23,Murali Vijay,Rajasthan Royals,,,13,,0,118.18,,Delhi Daredevils,catch,
,,,9,6.50,,Delhi,Feroz Shah Kotla Ground,23,James Faulkner,Delhi Daredevils,4,26,,,,,,Rajasthan Royals,,2
28,Shahbaz Nadeem,,,,2,Delhi,Feroz Shah Kotla Ground,23,Sanju Samson,Delhi Daredevils,,,34,,2,121.42,Dinesh Karthik,Rajasthan Royals,stemping,
,,,4,10.66,,Delhi,Feroz Shah Kotla Ground,23,Rahul Sharma,Rajasthan Royals,3,32,,,,,,Delhi Daredevils,,0
,,,10,5.50,,Delhi,Feroz Shah Kotla Ground,23,Mohammed Shami,Rajasthan Royals,4,22,,,,,,Delhi Daredevils,,1
13,Mohammed Shami,,4,7.00,0,Delhi,Feroz Shah Kotla Ground,23,Rajat Bhatia,Delhi Daredevils,3,21,17,,1,130.76,,Rajasthan Royals,bold,0
33,Pravin Tambe,&,,,5,Delhi,Feroz Shah Kotla Ground,23,Quinton de Kock,Rajasthan Royals,,,42,,1,127.27,,Delhi Daredevils,catch,
,,,1,9.00,,Delhi,Feroz Shah Kotla Ground,23,Stuart Binny,Delhi Daredevils,1,9,,,,,,Rajasthan Royals,,0
10,,,2,11.00,0,Delhi,Feroz Shah Kotla Ground,23,Shane Watson,Delhi Daredevils,1,11,16,,2,160.00,,Rajasthan Royals,,0
,,,12,9.15,,Mumbai,Wankhede Stadium,22,Sandeep Sharma,Mumbai Indians,3.1,29,,,,,,Kings XI Punjab,,2
47,,,,,4,Mumbai,Wankhede Stadium,22,Wriddhiman Saha,Mumbai Indians,,,59,,3,125.53,,Kings XI Punjab,,
4,Sandeep Sharma,Wriddhiman Saha,,,1,Mumbai,Wankhede Stadium,22,Ben Dunk,Kings XI Punjab,,,5,,0,125.00,,Mumbai Indians,catch,
29,Rishi Dhawan,,,,2,Mumbai,Wankhede Stadium,22,CM Gautam,Kings XI Punjab,,,33,,2,113.79,,Mumbai Indians,lbw,
25,Rishi Dhawan,David Miller,5,8.50,3,Mumbai,Wankhede Stadium,22,Corey Anderson,Kings XI Punjab,2,17,35,,2,140.00,,Mumbai Indians,catch,1
,,,6,10.00,,Mumbai,Wankhede Stadium,22,Axar Patel,Mumbai Indians,4,40,,,,,,Kings XI Punjab,,0
2,,,,,0,Mumbai,Wankhede Stadium,22,Virender Sehwag,Mumbai Indians,,,1,Rohit Sharma,0,50.00,,Kings XI Punjab,runout,
12,,,3,12.80,2,Mumbai,Wankhede Stadium,22,Kieron Pollard,Kings XI Punjab,2.3,32,28,,2,233.33,,Mumbai Indians,,0
27,Harbhajan Singh,Ben Dunk,,,5,Mumbai,Wankhede Stadium,22,Glenn Maxwell,Mumbai Indians,,,45,,2,166.66,,Kings XI Punjab,catch,
,,,9,9.50,,Mumbai,Wankhede Stadium,22,Lakshmipathy Balaji,Mumbai Indians,4,38,,,,,,Kings XI Punjab,,1
,,,12,5.75,,Mumbai,Wankhede Stadium,22,Rishi Dhawan,Mumbai Indians,4,23,,,,,,Kings XI Punjab,,2
12,Lasith Malinga,Ben Dunk,,,1,Mumbai,Wankhede Stadium,22,David Miller,Mumbai Indians,,,16,,1,133.33,,Kings XI Punjab,catch,
6,,,,,1,Mumbai,Wankhede Stadium,22,Aditya Tare,Kings XI Punjab,,,16,,1,266.66,,Mumbai Indians,,
,,,7,8.50,,Mumbai,Wankhede Stadium,22,Harbhajan Singh,Kings XI Punjab,4,34,,,,,,Mumbai Indians,,2
,,,11,6.25,,Mumbai,Wankhede Stadium,22,Lasith Malinga,Kings XI Punjab,4,25,,,,,,Mumbai Indians,,1
5,Sandeep Sharma,,,,2,Mumbai,Wankhede Stadium,22,Ambati Rayudu,Kings XI Punjab,,,8,,0,160.00,,Mumbai Indians,lbw,
,,,13,6.25,,Mumbai,Wankhede Stadium,22,Jasprit Bumrah,Kings XI Punjab,4,25,,,,,,Mumbai Indians,,0
18,Corey Anderson,CM Gautam,,,4,Mumbai,Wankhede Stadium,22,Cheteshwar Pujara,Mumbai Indians,,,19,,0,105.55,,Kings XI Punjab,catch,
1,,,11,9.25,0,Mumbai,Wankhede Stadium,22,Mitchell Johnson,Mumbai Indians,4,37,0,,0,0.00,,Kings XI Punjab,,0
14,Harbhajan Singh,Corey Anderson,,,2,Mumbai,Wankhede Stadium,22,George Bailey,Mumbai Indians,,,15,,0,107.14,,Kings XI Punjab,catch,
34,Lakshmipathy Balaji,Wriddhiman Saha,,,4,Mumbai,Wankhede Stadium,22,Rohit Sharma,Kings XI Punjab,,,39,,2,114.70,,Mumbai Indians,catch,
,,,10,8.00,,Mumbai,Wankhede Stadium,22,Zaheer Khan,Kings XI Punjab,3.3,28,,,,,,Mumbai Indians,,0
10,,,14,3.00,1,Ranchi,JSCA International Cricket Stadium,21,Ravindra Jadeja,Kolkata Knight Riders,4,12,17,,1,170.00,,Chennai Super Kings,,4
2,Mohit Sharma,Faf du Plessis,6,10.33,0,Ranchi,JSCA International Cricket Stadium,21,Piyush Chawla,Chennai Super Kings,3,31,1,,0,50.00,,Kolkata Knight Riders,catch,0
25,Shakib Al Hasan,Suryakumar Yadav,2,10.00,4,Ranchi,JSCA International Cricket Stadium,21,Suresh Raina,Kolkata Knight Riders,1,10,31,,1,124.00,,Chennai Super Kings,catch,0
6,Ravichandran Ashwin,Mithun Manhas,1,10.00,1,Ranchi,JSCA International Cricket Stadium,21,Jacques Kallis,Chennai Super Kings,1,10,4,,0,66.66,,Kolkata Knight Riders,catch,0
,,,7,7.33,,Ranchi,JSCA International Cricket Stadium,21,Mohit Sharma,Kolkata Knight Riders,3,22,,,,,,Chennai Super Kings,,3
29,Mohit Sharma,,,,1,Ranchi,JSCA International Cricket Stadium,21,Yusuf Pathan,Chennai Super Kings,,,41,,4,141.37,,Kolkata Knight Riders,lbw,
38,Ravindra Jadeja,MS Dhoni,,,5,Ranchi,JSCA International Cricket Stadium,21,Robin Uthappa,Chennai Super Kings,,,47,,1,123.68,,Kolkata Knight Riders,catch,
11,Shakib Al Hasan,,,,2,Ranchi,JSCA International Cricket Stadium,21,Dwayne Smith,Kolkata Knight Riders,,,16,,1,145.45,,Chennai Super Kings,lbw,
2,Ravindra Jadeja,Brendon McCullum,,,0,Ranchi,JSCA International Cricket Stadium,21,Manish Pandey,Chennai Super Kings,,,1,,0,50.00,,Kolkata Knight Riders,catch,
,,,5,10.00,,Ranchi,JSCA International Cricket Stadium,21,Ishwar Pandey,Kolkata Knight Riders,2,20,,,,,,Chennai Super Kings,,0
13,Ravindra Jadeja,,,,0,Ranchi,JSCA International Cricket Stadium,21,Suryakumar Yadav,Chennai Super Kings,,,8,,0,61.53,,Kolkata Knight Riders,lbw,
17,,,,,1,Ranchi,JSCA International Cricket Stadium,21,MS Dhoni,Kolkata Knight Riders,,,22,,1,129.41,,Chennai Super Kings,,
6,,,,,1,Ranchi,JSCA International Cricket Stadium,21,Gautam Gambhir,Chennai Super Kings,,,6,MS Dhoni/Ben Hilfenhaus,0,100.00,,Kolkata Knight Riders,runout,
1,,,8,6.50,0,Ranchi,JSCA International Cricket Stadium,21,Sunil Narine,Chennai Super Kings,4,26,1,,0,100.00,,Kolkata Knight Riders,,0
1,Ravindra Jadeja,Mohit Sharma,13,6.25,0,Ranchi,JSCA International Cricket Stadium,21,Shakib Al Hasan,Chennai Super Kings,4,25,0,,0,0.00,,Kolkata Knight Riders,catch,2
,,,11,5.25,,Ranchi,JSCA International Cricket Stadium,21,Ravichandran Ashwin,Kolkata Knight Riders,4,21,,,,,,Chennai Super Kings,,1
,,,10,8.66,,Ranchi,JSCA International Cricket Stadium,21,Ben Hilfenhaus,Kolkata Knight Riders,3,26,,,,,,Chennai Super Kings,,0
5,Mohit Sharma,,4,12.50,0,Ranchi,JSCA International Cricket Stadium,21,Andre Russell,Chennai Super Kings,2,25,1,,0,20.00,,Kolkata Knight Riders,bold,1
